todo_id,sense_id,headword,level_number,task_type,required_count,source_evidence_available,instructions,human_review,review_reason,status
examples_independent_adj_1,independent_adj_1,independent,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_honest_adj_1,honest_adj_1,honest,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_raise_v_1,raise_v_1,raise,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_value_n_1,value_n_1,value,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_different_adj_1,different_adj_1,different,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_argument_n_1,argument_n_1,argument,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_agree_v_1,agree_v_1,agree,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_similar_adj_1,similar_adj_1,similar,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_polite_adj_1,polite_adj_1,polite,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_attitude_n_1,attitude_n_1,attitude,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_responsible_adj_1,responsible_adj_1,responsible,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_tradition_n_1,tradition_n_1,tradition,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_together_adv_1,together_adv_1,together,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_common_adj_1,common_adj_1,common,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_influence_n_1,influence_n_1,influence,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_protect_v_1,protect_v_1,protect,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_close_adj_1,close_adj_1,close,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_alone_adj_1,alone_adj_1,alone,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_generation_n_1,generation_n_1,generation,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_disagree_v_1,disagree_v_1,disagree,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_encourage_v_1,encourage_v_1,encourage,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_behavior_n_1,behavior_n_1,behavior,3,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_communicate_v_1,communicate_v_1,communicate,3,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_house_n_1,house_n_1,house,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_building_n_1,building_n_1,building,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_room_n_1,room_n_1,room,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_home_n_1,home_n_1,home,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_wall_n_1,wall_n_1,wall,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_bedroom_n_1,bedroom_n_1,bedroom,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_apartment_n_1,apartment_n_1,apartment,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_bathroom_n_1,bathroom_n_1,bathroom,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_kitchen_n_1,kitchen_n_1,kitchen,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_window_n_1,window_n_1,window,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_floor_n_1,floor_n_1,floor,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_door_n_1,door_n_1,door,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_garden_n_1,garden_n_1,garden,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_table_n_1,table_n_1,table,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_chair_n_1,chair_n_1,chair,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_hall_n_1,hall_n_1,hall,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_roof_n_1,roof_n_1,roof,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_bed_n_1,bed_n_1,bed,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_yard_n_1,yard_n_1,yard,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_furniture_n_1,furniture_n_1,furniture,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_ceiling_n_1,ceiling_n_1,ceiling,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_desk_n_1,desk_n_1,desk,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_light_n_1,light_n_1,light,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_entrance_n_1,entrance_n_1,entrance,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_garage_n_1,garage_n_1,garage,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_shelf_n_1,shelf_n_1,shelf,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_key_n_1,key_n_1,key,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_mirror_n_1,mirror_n_1,mirror,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_carpet_n_1,carpet_n_1,carpet,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_lamp_n_1,lamp_n_1,lamp,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_lock_n_1,lock_n_1,lock,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_stairs_n_1,stairs_n_1,stairs,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_shower_n_1,shower_n_1,shower,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_cabinet_n_1,cabinet_n_1,cabinet,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_curtain_n_1,curtain_n_1,curtain,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_balcony_n_1,balcony_n_1,balcony,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_toilet_n_1,toilet_n_1,toilet,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_closet_n_1,closet_n_1,closet,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_drawer_n_1,drawer_n_1,drawer,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_couch_n_1,couch_n_1,couch,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_wardrobe_n_1,wardrobe_n_1,wardrobe,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_sofa_n_1,sofa_n_1,sofa,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_blanket_n_1,blanket_n_1,blanket,4,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_pillow_n_1,pillow_n_1,pillow,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_mattress_n_1,mattress_n_1,mattress,4,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_cup_n_1,cup_n_1,cup,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_glass_n_1,glass_n_1,glass,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_object_n_1,object_n_1,object,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_thing_n_1,thing_n_1,thing,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_box_n_1,box_n_1,box,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_bag_n_1,bag_n_1,bag,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_bottle_n_1,bottle_n_1,bottle,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_knife_n_1,knife_n_1,knife,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_television_n_1,television_n_1,television,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_dish_n_1,dish_n_1,dish,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_computer_n_1,computer_n_1,computer,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_plate_n_1,plate_n_1,plate,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_phone_n_1,phone_n_1,phone,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_bowl_n_1,bowl_n_1,bowl,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_clock_n_1,clock_n_1,clock,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_towel_n_1,towel_n_1,towel,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_spoon_n_1,spoon_n_1,spoon,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_carry_v_1,carry_v_1,carry,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_fork_n_1,fork_n_1,fork,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_pot_n_1,pot_n_1,pot,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_put_v_1,put_v_1,put,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_keep_v_1,keep_v_1,keep,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_clean_v_1,clean_v_1,clean,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_pan_n_1,pan_n_1,pan,5,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_open_v_1,open_v_1,open,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_soap_n_1,soap_n_1,soap,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_brush_n_1,brush_n_1,brush,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_fridge_n_1,fridge_n_1,fridge,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_use_v_1,use_v_1,use,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_need_v_1,need_v_1,need,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_water_n_1,water_n_1,water,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_wash_v_1,wash_v_1,wash,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_cook_v_1,cook_v_1,cook,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_oven_n_1,oven_n_1,oven,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_move_v_1,move_v_1,move,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_own_v_1,own_v_1,own,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_repair_v_1,repair_v_1,repair,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_electricity_n_1,electricity_n_1,electricity,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_fix_v_1,fix_v_1,fix,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_basket_n_1,basket_n_1,basket,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_comfortable_adj_1,comfortable_adj_1,comfortable,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_safe_adj_1,safe_adj_1,safe,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_rent_v_1,rent_v_1,rent,5,author_practice_examples,2,T,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_refrigerator_n_1,refrigerator_n_1,refrigerator,5,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
examples_stove_n_1,stove_n_1,stove,5,author_practice_examples,2,F,"Write two original American-English examples for the selected sense; use source evidence only as usage guidance, not as text to lightly paraphrase.",T,Original examples and Chinese translations require content review.,pending
