id,word_id,part_of_speech,sense_number,definition_en,definition_zh,vocabulary_role,difficulty_band,cefr_level,register,is_primary,source_id,human_review,review_status
f6f7609c-979f-5203-906d-1bd5335371c5,79482d76-d0a8-56c2-9371-da200cf67baa,n.,1,"objects that can be moved, such as tables, chairs and beds, that are put into a house or an office to make it suitable for living or working in",家具,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
0bea869e-55d5-5432-8492-fab23f31a7d7,63008320-0403-5a1b-91b2-733d2f2d344b,n.,1,the top inside surface of a room,天花板,foundation,4.0,B1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
fa8e1c15-49dd-5896-ae6b-50b3268f1f51,39f02ac7-4ea4-5fb4-8a60-741474839c94,n.,1,"piece of furniture like a table, often with drawers (= parts like boxes in it with handles on the front for pulling them open), that you sit at to read, write, work, etc.",书桌；办公桌,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
821d3dbb-8437-5380-ab95-e010784c056b,0b497720-d034-5775-9bdf-53f7711fb0e6,n.,1,a lamp or other object that produces light,灯；光源,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
bd52f273-01cb-58c1-95e2-e426cd2b7657,cf9ab3a3-df9d-5b34-8cab-1d7620084c19,n.,1,"door, gate, passage, etc. used for entering a room, building or place",入口,foundation,4.0,B1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
b9696101-7cce-54dc-a5a1-dc68debe1d4a,aff33913-d8df-5f15-82ed-fe5d42c20062,n.,1,building for keeping one or more cars or other vehicles in,车库,foundation,4.0,B1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
facb9455-ee61-59c3-a2c8-2d1134657c98,83901906-f99a-5001-ba88-d40981e858ac,n.,1,"flat board, made of wood, metal, glass, etc., fixed to the wall or forming part of a cupboard, bookcase, etc., for things to be placed on",架子；搁板,foundation,4.0,B1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
db37b4c7-cdf7-54f3-b0a3-bf7ca614a41e,3cf05b34-27f1-5512-8153-2348bf3c5785,n.,1,"piece of metal with a special shape used for locking a door, starting a car, etc.",钥匙,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
6117a01c-3a8a-517b-9785-75a8156bf93b,43142705-735b-5b38-bf1c-aaf8c586b269,n.,1,"piece of special flat glass that reflects images, so that you can see yourself when you look in it",镜子,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
bc770f57-02cb-5102-a533-187888350484,9de50056-5b8a-5899-8efc-afb6c7708e81,n.,1,"piece of thick woven material made of wool, etc., used to cover the floor of a room or stairs; the material used for carpets",地毯,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
be9dca37-5b5b-5e38-8eed-8398b73fdc35,fae465ed-fd4c-538b-9284-4a399367e28e,n.,1,"device that uses electricity, oil or gas to produce light",灯,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
fff00b10-9f9f-5939-a689-b166d010f7f2,62ccba66-63e1-5e8f-a26c-383f842b0a11,n.,1,"device that keeps a door, window, box, etc. shut, usually needing a key to open it",锁,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
ac727e9c-e501-5d2a-8ded-2633e9cad846,3402ea87-5591-526c-85d4-b4aff8fa5823,n.,1,a flight of stairs or a flight of steps,楼梯,foundation,4.0,,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
485a271d-db79-53d8-94d3-453525035d29,f160e2e6-d37c-515d-a85e-2f93c574cebd,n.,1,equipment that sprays water so a person can wash,淋浴器,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
f4f5f7d2-f617-52c9-9573-821b8760381b,5e04d42f-7db0-5762-a0be-3415d042cc9c,n.,1,a piece of furniture with shelves or drawers used for storage,橱柜；储物柜,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
be53a7fa-e882-5845-b0b7-c2f2710747d8,c2dde21f-2525-5d0c-929c-5008374ea58e,n.,1,piece of cloth that is hung to cover a window,窗帘,foundation,4.0,B1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
3573551b-5f6f-5814-804d-144f3a92ca50,22af4c99-013f-53f3-a623-72dfb37ef284,n.,1,a platform outside an upper floor of a building,阳台,foundation,4.0,,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
abacf929-c9b5-5085-bf71-74ab473fc856,08e9e5ad-237a-57a8-b2b7-190cac42a972,n.,1,large bowl attached to a pipe that you sit on or stand over when you get rid of waste matter from your body,马桶；厕所,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
60446f91-64ef-5646-91fe-d0feaf5831e8,3f116456-fbaa-5b43-8ae2-6dd1c23f77c6,n.,1,a small storage space or cupboard for clothes and other things,壁橱；衣橱,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
bdfa0d4e-3a50-50ac-8d6d-560aa48c9d9c,10556924-fc5e-5b0d-929a-7972d0753a37,n.,1,a boxlike container in a piece of furniture; made so as to slide in and out,抽屉,foundation,4.0,,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
13ff5cbd-b3ff-58f9-be7a-9a057e50a121,814d57e5-1cce-5f7f-bb93-753b8cbe4896,n.,1,a long comfortable seat for two or more people,长沙发,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
92a4eba4-9647-51f0-a1e5-dacfc3120f07,6e316533-0046-5757-bb63-6046f9193b87,n.,1,a tall piece of furniture that provides storage space for clothes; has a door and rails or hooks for hanging clothes,衣柜；衣橱,foundation,4.0,,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
cc42946e-04e2-5c81-93ff-755711ec1eb3,c3310f75-548c-56f1-b0a5-d30b04078ead,n.,1,an upholstered seat for more than one person,沙发,foundation,4.0,,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
e5eb51fc-589d-5de4-95ef-f69798950514,6edc2e32-b119-547a-a154-5c84db1c0738,n.,1,"large cover, often made of wool, used especially on beds to keep people warm",毯子；毛毯,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
a1d71cd6-efc8-56ba-929c-9ccbe0e8a8c8,cd129625-4c58-598d-b550-7c1d225d9a06,n.,1,a cushion to support the head of a sleeping person,枕头,foundation,4.0,,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
1808e73c-bfa8-54fe-887b-5a9968e5ac09,6c0e2959-e901-5c98-aa38-63daa199beaa,n.,1,"a large thick pad filled with resilient material and often incorporating coiled springs, used as a bed or part of a bed",床垫,foundation,4.0,,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
a8ea1c95-01ae-5057-81f8-4409cf602f64,313bc46c-5adc-52d9-94a1-ea25a037017f,n.,1,"small container that is like a bowl in shape, usually with a handle, used for drinking tea, coffee, etc.",杯子,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
29c332d7-3a49-5787-9d57-768be089b097,01ceabba-ba56-5378-9fc4-0ee8f44c043b,n.,1,a small container made of glass that is used for drinking,玻璃杯,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
76121aaf-3118-575b-b0a2-cb8ef52c2d81,2cdb3814-6b80-5a57-a69b-b66805aa2456,n.,1,"thing that can be seen and touched, but is not alive",物体；物品,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
9eae686b-e2ac-52f8-96d4-d2e5211f06d7,f08c5c97-4cd2-5139-af05-d8b46cecba6b,n.,1,"an object whose name you do not use because you do not need to or want to, or because you do not know it",东西；事物,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
af2adaf9-f92c-5b26-9316-155cbf59aeb1,e12064bf-98b7-54e6-9ad7-ccefb43f1fba,n.,1,"container made of wood, thick card, metal, etc. with a flat stiff base and sides and often a lid (= cover), used especially for holding solid things",盒子；箱子,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
043a44f7-5e86-5d72-8d2a-0be91ec50c2d,084baeff-1bfd-5b0c-a395-97d6d55be018,n.,1,"container made of cloth, leather, plastic or paper, used to carry things in, especially when shopping or travelling",袋子；包,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
3d9ca351-58f6-500f-bc0f-4920217bd308,c387e3c1-466e-5244-915f-f54f2660837b,n.,1,"glass or plastic container, usually round with straight sides and a narrow neck, used especially for storing liquids",瓶子,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
d72f5974-0fe6-5201-ab69-c00e17c4de24,f0bc7598-2050-5228-81c5-52b74f1fbdd5,n.,1,"sharp blade (= metal edge) with a handle, used for cutting or as a weapon",刀；小刀,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
1ce943f7-0587-512d-92c4-d5d3fe7cc08f,7993f2f9-901d-5982-adb7-d060aba31972,n.,1,piece of electrical equipment with a screen on which you can watch programmes with moving pictures and sounds,电视机,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
4e31994e-d60f-5cca-bc5c-127665b1691f,c61431d4-d063-50f2-b293-a5b3c3b3c117,n.,1,a shallow container used for cooking or serving food,盘；碟,foundation,4.0,A1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
5d22e84f-c938-50e7-918c-08315568619f,25e24628-0525-535a-9033-5c0b948cc182,n.,1,"an electronic machine that can store, organize and find information, do processes with numbers and other data, and control other machines",电脑,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
bd4498c3-9c24-5711-b706-16a7fef62636,9f70ca98-f480-5c8b-8b1f-3d2fb7039007,n.,1,"flat, usually round, dish that you put food on",盘子,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
84d8676f-0cda-5c55-b0a8-7f1ecee97a9b,d734697e-1006-5bcb-a990-d8e821360538,n.,1,piece of equipment for talking to people who are not in the same place as you,电话；手机,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
78c5a796-46ad-58bb-b9eb-0a3c35724818,e3177b8d-5e3a-5b92-bb0d-7a27b81824ce,n.,1,"deep round dish with a wide open top, used especially for holding food or liquid",碗,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
54397d1c-217e-5203-b81e-a8095a484ad1,1f16d54c-c029-5bc3-b5f9-de9b096055b1,n.,1,"an instrument for measuring and showing time, in a room, on the wall of a building or on a computer screen (not worn or carried like a watch)",时钟,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
395628aa-0e09-528d-a863-b4bd1e5bfd5c,e04b2858-289b-57e9-a9c8-32d5863f42bb,n.,1,"piece of cloth or paper used for drying things, especially your body",毛巾,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
00f98913-7627-5f23-b9b9-e3e0888b1724,8a7ffd33-6718-5094-b1ce-2a12b725d400,n.,1,"tool that has a handle with a shallow bowl at the end, used for mixing, serving and eating food",勺子；汤匙,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
bd6f02e9-0b78-5a58-b189-2e0bafab05f1,064d865d-fe88-5dec-8a42-1fc0b9ab1d27,v.,1,to support the weight of somebody/something and take them or it from place to place; to take somebody/something from one place to another,搬；携带,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
14326a65-1325-5f40-bd88-112ca54f0a68,5a312071-3949-57ca-8fce-85dc7e16e0e6,n.,1,"tool with a handle and three or four sharp points (called prongs), used for picking up and eating food",叉子,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
b60e3677-eb65-5c4b-b501-c411445a032b,ff847689-fc44-5837-92d0-bc209c98a6a3,n.,1,deep round container used for cooking things in,锅,foundation,4.0,B1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
38339116-bfe9-5e8a-9ad6-966235b5c0cb,edcf0c9a-573f-5fff-97f2-6754e696b8c8,v.,1,to move something into a particular place or position,放；置于,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
186a8908-8616-5f13-be8d-c35fc82d0d40,d983e372-ebfd-5b0a-ab6d-e1e6cf93b269,v.,1,to store something in a particular place or condition,存放；保存,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
a9c8a60d-d533-50e6-81ff-208c58e178b5,d4f34d52-0908-50c2-a547-fc46086fe3e7,v.,1,to remove the dirt or dust from something,清洁；打扫,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
e41acab7-29ad-5332-a22d-ddd58491371a,a717bda0-aa71-565b-970b-9e0be01e405d,n.,1,a wide metal container used for cooking food,平底锅,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
2b3a7d07-e381-5801-9a40-fcf9ca8a3a5f,0c02ad94-9b78-50d4-9278-fc337fde99dd,v.,1,"to move a door, window, lid, etc. into a position that is no longer closed; to get into this position",打开,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
1c416ba5-b361-5d7a-a275-00df117c4efa,07f98e2a-5567-5ffd-a60f-e45a879cef1d,n.,1,substance that you use with water for washing your body,肥皂,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
2fe546f1-a3ad-51a6-b787-7723b73baaf0,14c576c9-7319-5a42-becc-2ba095eac4c0,n.,1,"an object made of short stiff hairs (called bristles) or wires set in a block of wood or plastic, usually attached to a handle. Brushes are used for many different jobs, such as cleaning, painting and tidying your hair.",刷子,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
ed6777b0-b091-5ae9-9c69-efdced3ed10a,20f47393-1f65-5240-a95d-c9ae09d40e23,n.,1,piece of electrical equipment in which food is kept cold so that it stays fresh,冰箱,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
b222da87-ad35-5af3-a97b-fe79d711e640,7f99c11e-7bba-54a1-b121-ad98e251189e,v.,1,"to do something with a machine, a method, an object, etc. for a particular purpose",使用,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
d5575035-88c6-551e-b8dd-45de6019d133,84e0914a-175b-5507-bbe7-98d8c7e4b046,v.,1,"to require something/somebody because they are essential or very important, not just because you would like to have them",需要,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
bc42250d-e9b0-5548-8520-507905032ee7,ea31f02e-a17c-554b-8cd2-fe0b40abb618,n.,1,"liquid without colour, smell or taste that falls as rain, is in lakes, rivers and seas, and is used for drinking, washing, etc.",水,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
e1d0b281-bd1d-5357-8c29-6bf28b878198,7e6b2bb1-3a64-591b-9ae5-36903309a56f,v.,1,to make something/somebody clean using water and usually soap,洗；清洗,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
d138c02e-250d-5173-81f2-a28ae44637f6,9841fbff-ea14-5f8b-8d80-85930d07cb0c,v.,1,"to prepare food by heating it, for example by boiling, baking or frying it",烹饪；做饭,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
5215b60d-5cd3-5a42-a3eb-0a623e84c11f,c776fae1-9f82-5f8a-a445-e37dd3a4c364,n.,1,"the part of a cooker that is like a box with a door on the front, in which food is cooked or heated",烤箱,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
6f1fdc81-f614-5260-a096-1c9d093de999,3f354b3c-cb33-585b-953b-bd165b3254f7,v.,1,"to change position or make somebody/something change position in a way that can be seen, heard or felt",移动；搬动,foundation,4.0,A1,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
6d0a7cba-1364-5548-b3aa-3c0d577e9868,071f200f-b1a6-5478-aee0-bf9b280683ac,v.,1,"to have something that belongs to you, especially because you have bought it",拥有,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
dc445442-7ec6-5d43-bf3c-6022e778dfcb,9266878e-cd95-564e-ba26-54763d8f6cac,v.,1,"to fix something that is broken, damaged or torn",修理,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
81510652-c6de-5075-8fc1-0f2ea93237e3,411b65b0-41cc-58a4-a67e-cda68f8180cd,n.,1,"form of energy from charged elementary particles, usually supplied as electric current through cables, wires, etc. for lighting, heating, driving machines, etc.",电；电力,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
b95b0ea1-6fe5-5911-9a67-f26885036a1d,8ae2bebe-efb0-587a-a9c7-4b541c3e1c60,v.,1,to repair or correct something,修理；修好,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
f8384550-fef8-5c67-ab11-463e0ad8888d,9137fd80-8ddc-5cfc-b386-2b65c742072a,n.,1,"container for holding or carrying things. Baskets are made of long thin pieces of material that bends and twists easily, for example plastic, wire or wicker.",篮子,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
6635203e-9ad1-5faa-a561-4932d0f5c1e3,9dd56963-4091-5cfc-8598-c9328312663a,adj.,1,"making you feel physically relaxed; pleasant to wear, sit on, etc.",舒适的,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
c6457a5d-be5a-5773-869a-d3cf856d2e5f,5a288564-bbf5-538d-8a9b-2ca79b8a619a,adj.,1,"protected from any danger, harm or loss",安全的,foundation,4.0,A2,,true,b3335777-dc5f-5448-a777-923e6115c08c,false,approved
4e5508d3-8261-59db-a090-20056046533f,cfa6cc5c-6913-59af-b09e-89a6239d72a2,v.,1,"to pay money to use a home, room, or object for a period of time",租用；租住,foundation,4.0,B1,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
30ebfa46-fded-591b-a067-6c880f089f9b,57e8ebea-ff88-5b5d-a295-e527f0b780ff,n.,1,white goods in which food can be stored at low temperatures,冰箱,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
28aec5ee-e0db-58bb-b954-41d155a94b31,0a5202dd-06ae-52ee-afe7-4ad03b389f0b,n.,1,a kitchen appliance with burners used for cooking food,炉灶,foundation,4.0,A2,,true,20bba4df-8a16-5e63-b73e-951692d95379,false,approved
